0,1,2
-5.7608995,-20.672916,-5.7423325
14.138082,-9.881582,3.9055243
-10.049398,-0.74766195,16.716522
5.163479,-9.357784,14.448238
-6.868012,-1.1426728,6.027913
-0.8435287,7.6842103,18.091946
-1.9624443,-5.7952952,0.8826637
-8.725653,10.42863,14.789649
1.7812972,-5.892969,2.1805527
7.7510333,-6.7414327,3.2664957
7.516492,13.092245,-0.4855483
-17.196339,-11.847443,-5.904264
3.7984254,-10.843553,17.05837
-4.91535,7.0954933,-12.201488
-17.899542,-3.104435,10.454835
0.83793914,6.8001595,-1.8779556
-3.7838051,-13.118796,-1.0014249
-6.0023856,-9.374836,-6.9640617
-7.8063273,-2.5795462,10.711704
4.6984777,-12.695027,-11.486289
-13.807248,12.356933,-3.5054557
1.1640621,17.52955,8.907732
1.5742894,13.0700865,9.927596
13.511515,6.477688,8.777474
8.377153,1.1490185,-14.976568
-5.61456,-8.028629,-1.3250064
15.395021,-4.66103,5.918914
-10.770559,5.646263,-16.906235
1.2202425,3.6757324,-10.372217
15.560542,4.765659,6.28684
18.282507,-10.751948,-4.0552187
7.162488,-11.0515995,-12.8854885
0.56761134,15.05469,12.3785925
-1.4608654,2.3745492,-7.846102
3.5156772,-16.242138,8.492606
-4.9228487,-11.003946,8.452207
-20.776707,1.3279316,-7.0127573
-7.958952,-2.0619059,-4.8225307
5.801205,-13.966039,-6.5745363
2.0768585,-10.607119,-18.640911
-8.751815,6.0106416,4.418432
11.355785,5.158559,-9.250838
1.7681373,14.569376,1.9164883
-12.839455,-9.015663,3.9468558
4.6730466,0.38026372,3.1677935
-14.975595,-4.248842,-5.8958216
1.3279465,6.0319757,-11.220988
20.591145,-0.44487655,1.1057189
-0.5198686,0.8207621,-13.9305525
0.21711576,0.9416636,7.3447657
3.1979268,-8.008713,9.490567
-14.991341,3.1692333,11.388334
-7.8659935,13.277955,-14.852703
-2.7405517,-16.245005,-9.063567
-7.476692,14.72464,6.7404222
4.8585844,-8.100426,0.3808522
-11.182604,0.26810867,-9.177613
4.0003448,-8.905021,-7.753748
18.948807,-0.48812288,0.83285165
0.49669376,3.1343172,-12.065328
0.22514994,11.974553,10.780698
15.323967,6.7486835,11.272519
14.141264,-3.8416476,6.428443
-13.107703,-2.6478624,1.6549762
9.57127,-11.4706,-4.1603208
9.067407,-4.55777,16.615952
-8.270234,17.365585,8.857613
-12.99254,-2.310188,14.297553
7.9299335,3.6370223,-16.77842
6.3648825,-0.4269798,-8.388366
13.146234,-6.1827908,-10.141185
3.3335667,-0.012128007,3.6738703
-2.4064736,17.426306,-12.056806
-7.3568125,-10.925446,-0.18195851
-5.2493677,-19.084877,3.4746299
10.3851,0.9267525,-11.137031
14.716297,-1.5932722,9.778473
7.3683333,13.27869,-7.3810887
9.169634,-9.693835,-5.045316
-14.312636,3.4729986,-5.913104
8.353223,6.5997443,10.8463955
5.173504,-2.1430721,10.794175
9.822718,2.536316,0.5202145
0.48627776,0.3190692,-20.93348
-11.50385,8.198693,-15.488
-1.0322466,-0.28559873,8.699747
-6.5501037,-5.1582565,-16.8591
-9.788569,-18.330116,5.76536
0.23746113,-12.649233,-1.3327659
3.9399037,-7.2606997,-9.286572
1.2028973,11.49616,5.843103
-4.4802704,-17.086067,1.7908086
21.374289,1.8877361,-2.2946606
-3.5054336,-5.5239725,0.44609857
7.7487464,19.621096,5.281006
5.3697977,1.8085067,-19.079298
-0.29790333,-20.5734,10.830543
-9.806943,-13.342867,-8.650865
-9.825599,1.5406777,-13.942008
-16.213228,6.3879604,-0.9821231
0.32809892,18.396915,-0.041856684
-5.628057,-7.139271,-1.0306991
2.9394567,-6.9321856,-2.3604307
-12.328552,-10.728549,15.917803
-0.15843795,-8.228544,-14.948445
-9.211172,-4.527947,6.9713874
4.290508,-1.6437626,-13.908328
4.026791,-12.123623,-9.991996
12.900851,-14.019767,-3.7047338
-20.736715,-7.7294407,-2.895597
0.8154143,3.9620016,-16.21743
-5.739028,2.2559884,-13.6927595
-1.7393222,-0.078001074,19.725859
4.079272,-6.3368635,-18.47405
7.826498,18.791748,9.967863
13.456245,5.8455825,-15.379601
12.782435,-3.5111141,-10.704799
14.6071615,-1.0446011,10.749633
-4.836799,-9.499565,8.01708
9.055087,2.6922667,13.13271
12.762404,14.337399,5.261065
-5.9066195,9.509019,8.123098
-5.3644347,-3.7623935,-4.4612746
-11.855004,-7.4225106,-4.6226935
1.3474823,4.1041036,-11.981906
-9.983098,18.94815,2.3378856
-5.2281795,11.657021,-8.366653
-19.672659,1.7113974,-9.071722
0.20744787,-1.3565506,10.911545
-0.36653054,-9.925216,5.666486
8.97698,-0.5276603,14.398677
-11.4085455,-5.7658186,3.7573586
-10.114164,6.347235,-7.893015
0.43159124,9.207149,18.480856
4.02299,5.130917,6.3043633
3.3243458,-4.382308,15.947308
8.666213,9.79934,1.48363
-9.370668,10.808021,-3.7451403
9.567047,8.033486,-4.560022
-6.9904847,-4.798764,-17.250904
-10.473129,4.197545,2.0047784
-1.3850414,5.419722,6.9293356
10.5361595,-9.796059,-8.742242
4.807109,-16.674997,8.010623
-5.066856,-10.895357,-18.040926
10.212762,1.0008984,-11.144655
-3.2035418,5.6446214,-8.710582
4.3596964,5.718837,-6.2871537
0.53235996,7.7009854,-12.119709
-5.666367,-8.411601,-7.198934
2.5476313,-21.901485,-2.1623182
6.18282,-2.5559487,-0.70115733
5.266729,-16.346796,4.7071376
-3.0483587,-10.933351,8.02637
2.3557496,-17.110537,-11.242947
14.046852,9.36957,9.699651
-10.844624,-6.248625,-3.685795
3.078336,-5.9863377,8.229344
12.41894,6.5307026,3.825154
-7.113511,17.386858,3.1963892
7.5617375,19.568914,5.3463273
-9.654543,-18.565575,5.748579
-16.280485,2.5194066,13.458911
1.9892747,-2.267343,9.200662
-8.75209,-8.88551,8.430731
7.378472,17.30523,-10.8367405
-12.138708,-1.1690204,-6.3513336
2.2778833,-2.4333947,-5.6348677
-10.538257,10.434892,4.1424594
4.283357,5.4291043,-6.8814116
10.837525,2.3616288,-2.573007
-3.669221,3.2818787,-0.5160235
0.8461238,-7.255762,-4.426224
-10.085138,-6.5683484,-1.27719
13.436501,-6.972713,15.005129
13.236603,2.9882927,14.983001
6.123349,12.832867,-15.173452
16.22035,-13.717344,-6.579612
-10.618305,16.882318,-6.1283517
14.352811,4.669497,-6.8185816
5.725266,-9.471006,-7.0299644
-13.687986,-14.977778,-2.5499213
-1.0780474,20.6116,-6.1160064
-1.7115374,-8.428544,-21.133478
0.2986628,-14.375331,-4.879294
-16.900368,-8.082635,8.341426
20.491957,4.5524483,4.5867295
3.6895368,13.318997,14.349113
9.520334,6.6757255,11.336954
5.262218,-7.4050856,-17.147087
7.739472,10.427263,-8.970058
-3.0166495,-7.7797284,2.7809682
15.298156,9.736472,-0.5041549
-15.913985,8.870172,-13.416961
-6.376932,-12.098314,0.9802626
-7.898849,1.1592174,2.7806594
-13.654981,-2.2381644,4.680747
-8.105441,-17.585918,9.727218
-6.7949047,18.46903,-1.3159616
3.1518254,15.497002,3.052175
-14.743171,0.21135357,-0.047370654
-0.6281067,11.180698,11.316543
6.9222646,-6.9236317,-0.77506226
0.6618558,-5.4991455,12.231357
8.26797,-6.6898303,-15.421905
2.4313998,-4.5219436,9.821998
-6.080901,-7.1378403,-9.929147
21.463976,-7.76943,-0.82085586
-8.741775,-3.986794,-14.296776
14.796394,10.253392,-12.316322
20.599567,0.55126375,-6.518611
-10.70486,7.517127,2.113213
-3.9229856,2.9272223,5.765575
-1.9254359,-0.72345024,-10.578868
2.811871,0.80191207,6.1313944
-6.3435774,-3.1308079,-5.05637
6.0641193,14.432635,2.4100091
-12.270014,-11.511014,14.921665
-6.3225355,-7.47388,-17.160378
15.527396,2.3704565,1.4852527
0.3025977,-5.547631,-2.3739555
11.034285,13.653848,12.849621
11.200397,13.46908,2.1809247
-17.775282,-4.825963,10.985437
17.56254,10.071376,-4.0450573
-14.465131,-12.446616,-0.75527024
-0.77537674,-2.9271061,5.3990817
-2.255848,-13.651764,10.338584
1.7567389,-11.545822,-4.885287
-2.2233515,9.764193,4.637076
-8.836156,-3.0118332,-9.519127
2.9428673,12.722471,4.781145
12.316477,7.911157,6.1371975
-15.200445,-7.817913,12.32706
-16.281546,-3.1260529,-9.358912
4.393698,12.219089,8.362517
10.267577,-12.438324,1.2532256
-6.82564,12.891547,-0.060925134
5.9892683,6.5388527,11.3937435
-13.515575,0.7451375,-10.770208
17.08632,-4.1866384,-7.8858438
-0.7205574,6.412787,-11.896721
-4.317569,-4.98635,6.910592
2.9084175,-3.8431666,14.751581
1.0309576,-13.502408,-5.006055
2.1492667,-8.366044,3.6652253
8.386338,-12.3566265,15.108144
4.263068,0.037118275,-10.395382
-4.693786,8.370607,-1.3990728
-16.13891,-3.4911027,-0.22529754
-3.4059522,-5.962504,4.015529
5.5742598,-13.593555,-6.7588105
-2.2649698,11.801158,-3.941675
-1.5681295,-9.3239975,1.3556826
-16.721363,-5.322008,-4.3623614
-3.028258,1.9119959,-15.355254
15.653819,-1.2219338,5.9908853
-1.0128597,7.6248116,-8.652312
5.747031,0.8749495,-6.4597373
